Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6, HSN Code, Second Name
??????????????? ???(3),KS1000P3,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?(4),KS-1000W4,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?????,KS-1022R,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?,KS-1022W,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ???,KS-1022P,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ????,KS-1022B,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???(1),KS-644P1,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,KS-644B,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ??,KS-644W,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???(4),KS-644P4,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???(5),KS-644P5,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?(6),KS-644W6,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???(7),KS-644P7,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?(8),KS-644W8,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???? (9),KS-644B9,code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? (1),KS-1061(1),code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? (2),KS-1061(2),code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? (3),KS-1061(3),code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? (4),KS-1061(4),code128,Guess,4,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7592P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7592B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7776W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7776B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7609B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7609Gr,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7211Y,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7211W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7211B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????  ?????,SH-7707R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7707B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7738Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7738Gr,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7738B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7738R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7536W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7536B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7590B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7590P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7590Y,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7641W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7641B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7529Gr,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7529Br,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7529B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7529Y,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7808Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??,SH-7808W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7808B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????,SH-7642,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7356B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7356Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7356S,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7228R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7228B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7228Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7228Pu,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7228W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7228P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7228Y,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7228Bl,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7633B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7633Db,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7633Pu,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7633Gr,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7410B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7410W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7410P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7715B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7715Go,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ??????,SH-7715S,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7769B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7769W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7219B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7219Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7219W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????????,SH-7219O,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7740B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?????,SH-7740R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7630W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7630B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7803W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7803Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7803B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7624Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7624W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7616W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7616B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?????,SH-7616R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ??,SH-7595W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7595B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7595P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7427Db,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7427P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7427B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7427Bl,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7727W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7727B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7727P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-189Y,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-189B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-189W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???????,SH-189Bl,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-189Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
????????????? ?,SH-7398W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
????????????? ?????,SH-7398Br,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
????????????? ????,SH-7398B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
????????????? ????(1),SH-7553B1,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
????????????? ????(2),SH-7553B2,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7174P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7174W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7174Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7174G,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7174B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7032W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7032B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7032Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?????,SH-7032R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
???????????,SH-7669,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?????,SH-7035R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?????,SH-7035Pu,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7035P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-7807P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?,SH-7807W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7807Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ???,SH-103Go,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-103B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ????,SH-7417B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????? ?????,SH-7417Pu,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7822P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7822Br,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7822R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7822B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7779B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7779Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7778Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7778B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7687Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??,SH-7687W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7687P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7687B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7631B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7631Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7543B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7543Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????,SH-7603,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?????,SH-7542Br,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7542B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7136P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7136B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7671P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7671B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7671Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????,SH-7577,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7101Go,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7101G,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7101P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ?,SH-7396W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7397B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ???,SH-7399Go,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ??????,SH-7400S,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7401B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????? ????,SH-7402Ap,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?,SH-7403W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ??????,SH-7404Gr,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ????,SH-7405B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?,SH7756W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ???,SH-7407P,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ????,SH-7408B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ????,SH-7409B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ????,SH-7410Db,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?,SH-7411W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????? ?????,SH-7412R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ????,SH-7413B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ????,SH-7414Db,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ?????,SH-7415R,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ????,SH-7416B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ???,SH-7417Go,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ??????,SH-7288S,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ????,SH-7419B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ??????,SH-7420S,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ?,SH-7421W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ????,SH-7422B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ?,SH-7423W,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ???(1),SH-7424P1,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ???(3),SH-7425P3,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????? ????,SH-7426B,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????, KD-7575,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
???????????????????,KK-2324,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,KD-7608,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,kD7608,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,KD-7626,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
?????????????,KK1871,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,KD-7435,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,KD7475,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
??????????????????,KK-2241,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
??????????????,LD-808,code128,Guess,3,,,,,,,,,no_image.png,,,,,,,,,,
??????????????????????,SH-500,code128,Guess,6,,,,,,,,,no_image.png,,,,,,,,,,
??????????????????,kk1996,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,kD-7475,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,KD-7121,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????, KD-7465,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
????????????????,KK-2216,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
?????????????????,KD7347,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
ProTest,Pro111,code128,Guess,3,,,,,,,,,no_image.png,,,,,,,,,,
??????????????????,KD-8495Bl,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
???????,kk2530,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
???????????,LD1901Ye,code128,Guess,3,,,,,,,,,no_image.png,,,,,,,,,,
???????????????????,KD9035R,code128,Guess,1,,,,,,,,,no_image.png,,,,,,,,,,
???????????,KK-2581Bl,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
???????????,KK-2581G,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
???????????,KK-2581Y,code128,Guess,2,,,,,,,,,no_image.png,,,,,,,,,,
